FLIGHT_DATE,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1/2/15,DL,1933,CVG,LAX,9:30:00 AM,9:28:00 AM,-2,13,9:41:00 AM,305,282,255,1900,1:56:00 AM,14,11:35:00 AM,11:10:00 AM,-25,0,0,,,,,,
1/2/15,DL,1953,CVG,SAN,9:30:00 AM,9:30:00 AM,0,8,9:38:00 AM,280,274,261,1865,1:59:00 AM,5,11:10:00 AM,11:04:00 AM,-6,0,0,,,,,,
1/2/15,DL,185,CVG,ATL,9:30:00 AM,9:39:00 AM,9,8,9:47:00 AM,102,75,60,373,1:47:00 AM,7,11:12:00 AM,10:54:00 AM,-18,0,0,,,,,,
1/2/15,OO,4556,CVG,MSP,9:32:00 AM,9:25:00 AM,-7,17,9:42:00 AM,127,123,102,596,1:24:00 AM,4,10:39:00 AM,10:28:00 AM,-11,0,0,,,,,,
1/2/15,MQ,3150,MIA,CVG,9:34:00 AM,9:37:00 AM,3,9,9:46:00 AM,163,150,135,948,1:01:00 AM,6,12:17:00 PM,12:07:00 PM,-10,0,0,,,,,,
1/2/15,DL,1408,SLC,CVG,9:51:00 AM,10:07:00 AM,16,15,10:22:00 AM,204,187,169,1450,1:11:00 AM,3,3:15:00 PM,3:14:00 PM,-1,0,0,,,,,,
1/2/15,DL,1854,CVG,RSW,9:55:00 AM,9:52:00 AM,-3,11,10:03:00 AM,151,134,119,879,1:02:00 AM,4,12:26:00 PM,12:06:00 PM,-20,0,0,,,,,,
1/2/15,OO,6251,DEN,CVG,10:05:00 AM,10:29:00 AM,24,16,10:45:00 AM,153,145,124,1069,1:49:00 AM,5,2:38:00 PM,2:54:00 PM,16,0,0,,0,0,16,0,0
1/2/15,MQ,2759,CVG,ORD,10:15:00 AM,10:25:00 AM,10,14,10:39:00 AM,85,73,47,265,1:26:00 AM,12,10:40:00 AM,10:38:00 AM,-2,0,0,,,,,,
1/2/15,OO,4610,DTW,CVG,10:15:00 AM,10:08:00 AM,-7,17,10:25:00 AM,76,73,48,229,1:13:00 AM,8,11:31:00 AM,11:21:00 AM,-10,0,0,,,,,,
1/2/15,F9,1293,MCO,CVG,10:25:00 AM,10:40:00 AM,15,36,11:16:00 AM,130,148,107,757,1:03:00 AM,5,12:35:00 PM,1:08:00 PM,33,0,0,,23,0,10,0,0
1/2/15,EV,4503,IAH,CVG,10:30:00 AM,10:28:00 AM,-2,13,10:41:00 AM,137,125,104,871,1:25:00 AM,8,1:47:00 PM,1:33:00 PM,-14,0,0,,,,,,
1/2/15,DL,2367,FLL,CVG,10:33:00 AM,10:28:00 AM,-5,13,10:41:00 AM,159,147,128,932,1:49:00 AM,6,1:12:00 PM,12:55:00 PM,-17,0,0,,,,,,
1/2/15,DL,2359,RSW,CVG,10:44:00 AM,10:41:00 AM,-3,10,10:51:00 AM,141,130,114,879,1:45:00 AM,6,1:05:00 PM,12:51:00 PM,-14,0,0,,,,,,
1/2/15,DL,2381,MCO,CVG,10:45:00 AM,10:47:00 AM,2,33,11:20:00 AM,130,142,104,757,1:04:00 AM,5,12:55:00 PM,1:09:00 PM,14,0,0,,,,,,
1/2/15,DL,2641,TPA,CVG,10:55:00 AM,10:55:00 AM,0,20,11:15:00 AM,133,130,104,773,1:59:00 AM,6,1:08:00 PM,1:05:00 PM,-3,0,0,,,,,,
1/2/15,MQ,3491,CVG,DFW,10:55:00 AM,11:31:00 AM,36,9,11:40:00 AM,160,161,141,812,1:01:00 AM,11,12:35:00 PM,1:12:00 PM,37,0,0,,1,0,15,21,0
1/2/15,MQ,2904,DFW,CVG,11:05:00 AM,12:17:00 PM,72,17,12:34:00 PM,123,121,100,812,1:14:00 AM,4,2:08:00 PM,3:18:00 PM,70,0,0,,0,0,0,60,10
1/2/15,DL,2411,CVG,ATL,11:15:00 AM,11:12:00 AM,-3,8,11:20:00 AM,98,80,65,373,1:25:00 AM,7,12:53:00 PM,12:32:00 PM,-21,0,0,,,,,,
1/2/15,MQ,2999,ORD,CVG,11:20:00 AM,11:16:00 AM,-4,10,11:26:00 AM,73,58,42,265,1:08:00 AM,6,1:33:00 PM,1:14:00 PM,-19,0,0,,,,,,
1/2/15,OO,4604,CVG,MSP,11:30:00 AM,11:25:00 AM,-5,11,11:36:00 AM,120,131,114,596,1:30:00 AM,6,12:30:00 PM,12:36:00 PM,6,0,0,,,,,,
1/2/15,EV,4448,CVG,IAH,11:37:00 AM,12:16:00 PM,39,7,12:23:00 PM,171,171,148,871,1:51:00 AM,16,1:28:00 PM,2:07:00 PM,39,0,0,,31,0,0,8,0
1/2/15,MQ,3128,CVG,ORD,11:45:00 AM,,,,,85,,,265,,,12:10:00 PM,,,0,1,A,,,,,
1/2/15,OO,4571,CVG,DTW,12:00:00 PM,11:52:00 AM,-8,10,12:02:00 PM,71,65,47,229,1:49:00 AM,8,1:11:00 PM,12:57:00 PM,-14,0,0,,,,,,
1/2/15,DL,565,ATL,CVG,12:05:00 PM,12:23:00 PM,18,17,12:40:00 PM,85,83,59,373,1:39:00 AM,7,1:30:00 PM,1:46:00 PM,16,0,0,,0,0,8,8,0
1/2/15,EV,5985,CVG,ORD,12:13:00 PM,12:13:00 PM,0,10,12:23:00 PM,82,66,50,265,1:13:00 AM,6,12:35:00 PM,12:19:00 PM,-16,0,0,,,,,,
1/2/15,DL,1581,LAX,CVG,12:20:00 PM,12:24:00 PM,4,14,12:38:00 PM,245,239,219,1900,1:17:00 AM,6,7:25:00 PM,7:23:00 PM,-2,0,0,,,,,,
1/2/15,OO,4823,CVG,MSP,12:40:00 PM,1:11:00 PM,31,7,1:18:00 PM,125,119,104,596,1:02:00 AM,8,1:45:00 PM,2:10:00 PM,25,0,0,,0,0,25,0,0
1/2/15,MQ,3054,CVG,JFK,12:55:00 PM,12:51:00 PM,-4,31,1:22:00 PM,115,127,90,589,1:52:00 AM,6,2:50:00 PM,2:58:00 PM,8,0,0,,,,,,
1/2/15,OO,5269,IAH,CVG,1:05:00 PM,3:15:00 PM,130,11,3:26:00 PM,133,117,101,871,1:07:00 AM,5,4:18:00 PM,6:12:00 PM,114,0,0,,0,0,70,44,0
1/2/15,DL,1808,RSW,CVG,1:06:00 PM,1:00:00 PM,-6,14,1:14:00 PM,144,135,115,879,1:09:00 AM,6,3:30:00 PM,3:15:00 PM,-15,0,0,,,,,,
1/2/15,EV,6114,ORD,CVG,1:20:00 PM,1:46:00 PM,26,14,2:00:00 PM,72,60,41,265,1:41:00 AM,5,3:32:00 PM,3:46:00 PM,14,0,0,,,,,,
1/2/15,EV,4687,EWR,CVG,1:32:00 PM,1:32:00 PM,0,15,1:47:00 PM,132,131,110,569,1:37:00 AM,6,3:44:00 PM,3:43:00 PM,-1,0,0,,,,,,
1/2/15,MQ,3162,DFW,CVG,1:45:00 PM,2:43:00 PM,58,25,3:08:00 PM,123,141,99,812,1:47:00 AM,17,4:48:00 PM,6:04:00 PM,76,0,0,,18,0,52,6,0
1/2/15,DL,2292,CVG,MCO,1:46:00 PM,1:46:00 PM,0,17,2:03:00 PM,132,125,101,757,1:44:00 AM,7,3:58:00 PM,3:51:00 PM,-7,0,0,,,,,,
1/2/15,DL,1762,CVG,RSW,1:51:00 PM,1:47:00 PM,-4,10,1:57:00 PM,143,139,119,879,1:56:00 AM,10,4:14:00 PM,4:06:00 PM,-8,0,0,,,,,,
1/2/15,DL,841,CVG,TPA,1:55:00 PM,1:49:00 PM,-6,11,2:00:00 PM,131,124,109,773,1:49:00 AM,4,4:06:00 PM,3:53:00 PM,-13,0,0,,,,,,
1/2/15,DL,1780,CVG,FLL,1:57:00 PM,1:53:00 PM,-4,8,2:01:00 PM,157,145,134,932,1:15:00 AM,3,4:34:00 PM,4:18:00 PM,-16,0,0,,,,,,
1/2/15,MQ,2999,CVG,ORD,2:00:00 PM,1:52:00 PM,-8,17,2:09:00 PM,90,87,49,265,1:58:00 AM,21,2:30:00 PM,2:19:00 PM,-11,0,0,,,,,,
1/2/15,F9,1295,CVG,DFW,2:05:00 PM,1:55:00 PM,-10,9,2:04:00 PM,155,149,132,812,1:16:00 AM,8,3:40:00 PM,3:24:00 PM,-16,0,0,,,,,,
1/2/15,DL,1934,CVG,ATL,2:15:00 PM,2:24:00 PM,9,11,2:35:00 PM,96,96,71,373,1:46:00 AM,14,3:51:00 PM,4:00:00 PM,9,0,0,,,,,,
1/2/15,EV,4663,CVG,EWR,2:17:00 PM,2:16:00 PM,-1,9,2:25:00 PM,117,105,82,569,1:47:00 AM,14,4:14:00 PM,4:01:00 PM,-13,0,0,,,,,,
1/2/15,DL,1955,ATL,CVG,2:23:00 PM,2:48:00 PM,25,15,3:03:00 PM,86,78,58,373,1:01:00 AM,5,3:49:00 PM,4:06:00 PM,17,0,0,,0,0,1,16,0
1/2/15,MQ,2904,CVG,DFW,2:35:00 PM,3:44:00 PM,69,10,3:54:00 PM,160,157,138,812,1:12:00 AM,9,4:15:00 PM,5:21:00 PM,66,0,0,,0,0,1,65,0
1/2/15,EV,4764,IAH,CVG,2:50:00 PM,2:47:00 PM,-3,16,3:03:00 PM,137,128,107,871,1:50:00 AM,5,6:07:00 PM,5:55:00 PM,-12,0,0,,,,,,
1/2/15,MQ,2963,JFK,CVG,3:10:00 PM,3:09:00 PM,-1,38,3:47:00 PM,138,149,105,589,1:32:00 AM,6,5:28:00 PM,5:38:00 PM,10,0,0,,,,,,
1/2/15,OO,5220,CVG,IAH,3:13:00 PM,3:22:00 PM,9,14,3:36:00 PM,153,181,151,871,1:07:00 AM,16,4:46:00 PM,5:23:00 PM,37,0,0,,28,0,0,9,0
1/2/15,MQ,2917,ORD,CVG,3:25:00 PM,3:23:00 PM,-2,9,3:32:00 PM,68,55,42,265,1:14:00 AM,4,5:33:00 PM,5:18:00 PM,-15,0,0,,,,,,
1/2/15,OO,4560,MSP,CVG,3:30:00 PM,3:27:00 PM,-3,35,4:02:00 PM,115,124,82,596,1:24:00 AM,7,6:25:00 PM,6:31:00 PM,6,0,0,,,,,,
1/2/15,OO,4481,DTW,CVG,3:45:00 PM,3:39:00 PM,-6,21,4:00:00 PM,76,74,48,229,1:48:00 AM,5,5:01:00 PM,4:53:00 PM,-8,0,0,,,,,,
1/2/15,DL,1833,CVG,LAX,4:00:00 PM,4:05:00 PM,5,11,4:16:00 PM,295,280,259,1900,1:35:00 AM,10,5:55:00 PM,5:45:00 PM,-10,0,0,,,,,,
1/2/15,EV,6117,CVG,ORD,4:05:00 PM,4:15:00 PM,10,16,4:31:00 PM,75,72,48,265,1:19:00 AM,8,4:20:00 PM,4:27:00 PM,7,0,0,,,,,,
1/2/15,DL,333,ATL,CVG,4:10:00 PM,4:10:00 PM,0,11,4:21:00 PM,83,75,57,373,1:18:00 AM,7,5:33:00 PM,5:25:00 PM,-8,0,0,,,,,,
1/2/15,EV,4629,CVG,EWR,4:14:00 PM,4:13:00 PM,-1,21,4:34:00 PM,113,115,81,569,1:55:00 AM,13,6:07:00 PM,6:08:00 PM,1,0,0,,,,,,
1/2/15,DL,1974,CVG,MCO,4:15:00 PM,4:15:00 PM,0,12,4:27:00 PM,130,134,104,757,1:11:00 AM,18,6:25:00 PM,6:29:00 PM,4,0,0,,,,,,
1/2/15,MQ,2889,ORD,CVG,4:15:00 PM,4:09:00 PM,-6,12,4:21:00 PM,78,67,41,265,1:02:00 AM,14,6:33:00 PM,6:16:00 PM,-17,0,0,,,,,,
1/2/15,MQ,3186,DFW,CVG,4:15:00 PM,5:31:00 PM,76,15,5:46:00 PM,128,121,103,812,2:29:00 AM,3,7:23:00 PM,8:32:00 PM,69,0,0,,0,0,5,64,0
1/2/15,F9,1294,DFW,CVG,4:20:00 PM,4:15:00 PM,-5,13,4:28:00 PM,125,119,98,812,1:06:00 AM,8,7:25:00 PM,7:14:00 PM,-11,0,0,,,,,,
1/2/15,DL,1881,CVG,ATL,4:35:00 PM,4:45:00 PM,10,31,5:16:00 PM,94,106,68,373,1:24:00 AM,7,6:09:00 PM,6:31:00 PM,22,0,0,,12,0,0,10,0
1/2/15,DL,725,FLL,CVG,4:40:00 PM,4:38:00 PM,-2,10,4:48:00 PM,160,140,124,932,1:52:00 AM,6,7:20:00 PM,6:58:00 PM,-22,0,0,,,,,,
1/2/15,DL,1531,MCO,CVG,4:45:00 PM,4:45:00 PM,0,11,4:56:00 PM,129,120,104,757,1:40:00 AM,5,6:54:00 PM,6:45:00 PM,-9,0,0,,,,,,
1/2/15,EV,4638,EWR,CVG,4:49:00 PM,4:46:00 PM,-3,11,4:57:00 PM,132,138,105,569,1:42:00 AM,22,7:01:00 PM,7:04:00 PM,3,0,0,,,,,,
1/2/15,OO,6239,CVG,DEN,4:53:00 PM,6:51:00 PM,118,17,7:08:00 PM,192,195,163,1069,1:51:00 AM,15,6:05:00 PM,8:06:00 PM,121,0,0,,3,0,4,114,0
1/2/15,DL,62,BOS,CVG,4:54:00 PM,5:11:00 PM,17,14,5:25:00 PM,151,139,119,752,1:24:00 AM,6,7:25:00 PM,7:30:00 PM,5,0,0,,,,,,
1/2/15,DL,841,TPA,CVG,4:55:00 PM,5:08:00 PM,13,8,5:16:00 PM,134,119,104,773,1:00:00 AM,7,7:09:00 PM,7:07:00 PM,-2,0,0,,,,,,
1/2/15,DL,1775,RSW,CVG,4:59:00 PM,4:53:00 PM,-6,16,5:09:00 PM,145,142,119,879,1:08:00 AM,7,7:24:00 PM,7:15:00 PM,-9,0,0,,,,,,
1/2/15,DL,1208,SLC,CVG,5:05:00 PM,5:09:00 PM,4,16,5:25:00 PM,196,191,170,1450,2:15:00 AM,5,10:21:00 PM,10:20:00 PM,-1,0,0,,,,,,
1/2/15,MQ,3162,CVG,DFW,5:15:00 PM,6:38:00 PM,83,16,6:54:00 PM,160,173,149,812,2:23:00 AM,8,6:55:00 PM,8:31:00 PM,96,0,0,,13,0,9,74,0
1/2/15,EV,5906,DEN,CVG,5:25:00 PM,5:42:00 PM,17,11,5:53:00 PM,158,146,124,1069,2:57:00 AM,11,10:03:00 PM,10:08:00 PM,5,0,0,,,,,,
1/2/15,OO,4470,DTW,CVG,5:35:00 PM,5:33:00 PM,-2,17,5:50:00 PM,75,68,46,229,1:36:00 AM,5,6:50:00 PM,6:41:00 PM,-9,0,0,,,,,,
1/2/15,OO,4530,CVG,DTW,5:40:00 PM,5:36:00 PM,-4,20,5:56:00 PM,72,74,45,229,1:41:00 AM,9,6:52:00 PM,6:50:00 PM,-2,0,0,,,,,,
1/2/15,MQ,3567,CVG,MIA,5:56:00 PM,6:09:00 PM,13,8,6:17:00 PM,155,151,136,948,2:33:00 AM,7,8:31:00 PM,8:40:00 PM,9,0,0,,,,,,
1/2/15,MQ,2917,CVG,ORD,6:00:00 PM,5:56:00 PM,-4,18,6:14:00 PM,90,70,47,265,1:01:00 AM,5,6:30:00 PM,6:06:00 PM,-24,0,0,,,,,,
1/2/15,MQ,3258,DFW,CVG,6:10:00 PM,7:01:00 PM,51,23,7:24:00 PM,128,130,96,812,2:00:00 AM,11,9:18:00 PM,10:11:00 PM,53,0,0,,2,0,0,42,9
1/2/15,DL,2455,CVG,ATL,6:18:00 PM,6:17:00 PM,-1,25,6:42:00 PM,97,117,82,373,2:04:00 AM,10,7:55:00 PM,8:14:00 PM,19,0,0,,19,0,0,0,0
1/2/15,EV,4194,CVG,IAH,6:37:00 PM,6:30:00 PM,-7,14,6:44:00 PM,168,208,179,871,2:43:00 AM,15,8:25:00 PM,8:58:00 PM,33,0,0,,33,0,0,0,0
1/2/15,MQ,2907,ORD,CVG,6:40:00 PM,6:49:00 PM,9,17,7:06:00 PM,68,68,42,265,2:48:00 AM,9,8:48:00 PM,8:57:00 PM,9,0,0,,,,,,
1/2/15,MQ,3549,MIA,CVG,6:45:00 PM,8:36:00 PM,111,22,8:58:00 PM,165,150,124,948,2:02:00 AM,4,9:30:00 PM,11:06:00 PM,96,0,0,,0,0,96,0,0
1/2/15,DL,2270,CVG,SLC,7:00:00 PM,6:57:00 PM,-3,8,7:05:00 PM,238,219,205,1450,2:30:00 AM,6,8:58:00 PM,8:36:00 PM,-22,0,0,,,,,,
1/2/15,MQ,2889,CVG,ORD,7:00:00 PM,6:55:00 PM,-5,26,7:21:00 PM,95,131,52,265,1:13:00 AM,53,7:35:00 PM,8:06:00 PM,31,0,0,,31,0,0,0,0
1/2/15,EV,4536,EWR,CVG,7:07:00 PM,7:36:00 PM,29,14,7:50:00 PM,132,130,106,569,2:36:00 AM,10,9:19:00 PM,9:46:00 PM,27,0,0,,0,0,0,27,0
1/2/15,DL,770,MCO,CVG,7:13:00 PM,7:17:00 PM,4,24,7:41:00 PM,132,130,99,757,2:20:00 AM,7,9:25:00 PM,9:27:00 PM,2,0,0,,,,,,
1/2/15,DL,990,ATL,CVG,7:25:00 PM,7:22:00 PM,-3,22,7:44:00 PM,88,87,58,373,2:42:00 AM,7,8:53:00 PM,8:49:00 PM,-4,0,0,,,,,,
1/2/15,EV,4352,CVG,EWR,7:36:00 PM,7:30:00 PM,-6,24,7:54:00 PM,114,119,85,569,2:19:00 AM,10,9:30:00 PM,9:29:00 PM,-1,0,0,,,,,,
1/2/15,MQ,3186,CVG,DFW,7:50:00 PM,8:55:00 PM,65,9,9:04:00 PM,160,162,139,812,2:23:00 AM,14,9:30:00 PM,10:37:00 PM,67,0,0,,2,0,0,65,0
1/2/15,DL,1894,CVG,SFO,7:55:00 PM,7:55:00 PM,0,9,8:04:00 PM,308,298,272,2036,2:36:00 AM,17,10:03:00 PM,9:53:00 PM,-10,0,0,,,,,,
1/2/15,DL,2561,CVG,BOS,7:55:00 PM,8:03:00 PM,8,9,8:12:00 PM,121,103,87,752,2:39:00 AM,7,9:56:00 PM,9:46:00 PM,-10,0,0,,,,,,
1/2/15,MQ,3438,DFW,CVG,7:55:00 PM,8:01:00 PM,6,27,8:28:00 PM,128,146,99,812,2:07:00 AM,20,11:03:00 PM,11:27:00 PM,24,0,0,,18,0,0,0,6
1/2/15,OO,4705,CVG,BNA,7:55:00 PM,7:56:00 PM,1,11,8:07:00 PM,68,62,42,230,1:49:00 AM,9,8:03:00 PM,7:58:00 PM,-5,0,0,,,,,,
1/2/15,OO,4443,CVG,MKE,8:00:00 PM,8:00:00 PM,0,13,8:13:00 PM,83,80,61,318,2:14:00 AM,6,8:23:00 PM,8:20:00 PM,-3,0,0,,,,,,
1/2/15,EV,4549,IAH,CVG,8:07:00 PM,8:44:00 PM,37,11,8:55:00 PM,133,135,108,871,2:43:00 AM,16,11:20:00 PM,11:59:00 PM,39,0,0,,2,0,37,0,0
1/2/15,DL,2414,CVG,LAS,8:10:00 PM,8:07:00 PM,-3,13,8:20:00 PM,265,253,233,1678,2:13:00 AM,7,9:35:00 PM,9:20:00 PM,-15,0,0,,,,,,
1/2/15,MQ,3310,ORD,CVG,8:15:00 PM,8:37:00 PM,22,17,8:54:00 PM,68,63,41,265,2:35:00 AM,5,10:23:00 PM,10:40:00 PM,17,0,0,,0,0,1,16,0
1/2/15,F9,732,DEN,CVG,8:35:00 PM,10:32:00 PM,117,13,10:45:00 PM,144,144,125,1069,2:50:00 AM,6,11:59:00 AM,2:56:00 AM,117,0,0,,45,0,2,70,0
1/2/15,MQ,3013,ORD,CVG,9:05:00 PM,9:07:00 PM,2,13,9:20:00 PM,68,72,44,265,2:04:00 AM,15,11:13:00 PM,11:19:00 PM,6,0,0,,,,,,
1/2/15,F9,1297,CVG,LAS,9:20:00 PM,9:11:00 PM,-9,10,9:21:00 PM,260,256,238,1678,2:19:00 AM,8,10:40:00 PM,10:27:00 PM,-13,0,0,,,,,,
1/2/15,DL,1126,ATL,CVG,10:13:00 PM,10:52:00 PM,39,11,11:03:00 PM,85,70,55,373,2:58:00 AM,4,11:38:00 PM,2:02:00 AM,24,0,0,,0,0,0,15,9
1/2/15,DL,1894,SFO,CVG,10:45:00 PM,10:48:00 PM,3,23,11:11:00 PM,265,268,238,2036,6:09:00 AM,7,6:10:00 AM,6:16:00 AM,6,0,0,,,,,,
1/2/15,DL,1960,SAN,CVG,11:00:00 PM,11:04:00 PM,4,16,11:20:00 PM,240,229,209,1865,5:49:00 AM,4,6:00:00 AM,5:53:00 AM,-7,0,0,,,,,,
1/2/15,DL,1807,SEA,CVG,11:10:00 PM,11:04:00 PM,-6,23,11:27:00 PM,254,243,216,1965,6:03:00 AM,4,6:24:00 AM,6:07:00 AM,-17,0,0,,,,,,
1/2/15,DL,2629,LAS,CVG,11:10:00 PM,11:06:00 PM,-4,15,11:21:00 PM,217,221,196,1678,5:37:00 AM,10,5:47:00 AM,5:47:00 AM,0,0,0,,,,,,
1/2/15,DL,1936,LAX,CVG,11:15:00 PM,11:11:00 PM,-4,23,11:34:00 PM,246,256,228,1900,6:22:00 AM,5,6:21:00 AM,6:27:00 AM,6,0,0,,,,,,
1/2/15,F9,1296,LAS,CVG,11:20:00 PM,11:18:00 PM,-2,18,11:36:00 PM,215,228,194,1678,5:50:00 AM,16,5:55:00 AM,6:06:00 AM,11,0,0,,,,,,
1/3/15,DL,1520,CVG,ATL,6:00:00 AM,5:59:00 AM,-1,14,6:13:00 AM,107,98,73,373,7:26:00 AM,11,7:47:00 AM,7:37:00 AM,-10,0,0,,,,,,
1/3/15,MQ,3355,CVG,MIA,6:00:00 AM,6:00:00 AM,0,21,6:21:00 AM,153,163,135,948,8:36:00 AM,7,8:33:00 AM,8:43:00 AM,10,0,0,,,,,,
1/3/15,MQ,3597,CVG,DFW,6:00:00 AM,6:20:00 AM,20,16,6:36:00 AM,165,195,146,812,8:02:00 AM,33,7:45:00 AM,8:35:00 AM,50,0,0,,30,0,20,0,0
1/3/15,EV,4598,CVG,IAH,6:21:00 AM,8:51:00 AM,150,15,9:06:00 AM,171,,,871,,,8:12:00 AM,,,1,0,,,,,,
1/3/15,MQ,3213,CVG,ORD,6:30:00 AM,6:27:00 AM,-3,16,6:43:00 AM,80,76,49,265,6:32:00 AM,11,6:50:00 AM,6:43:00 AM,-7,0,0,,,,,,
1/3/15,OO,4811,BNA,CVG,6:37:00 AM,6:34:00 AM,-3,19,6:53:00 AM,71,71,47,230,8:40:00 AM,5,8:48:00 AM,8:45:00 AM,-3,0,0,,,,,,
1/3/15,DL,803,CVG,MCO,7:00:00 AM,6:57:00 AM,-3,13,7:10:00 AM,141,122,103,757,8:53:00 AM,6,9:21:00 AM,8:59:00 AM,-22,0,0,,,,,,
1/3/15,DL,2367,CVG,FLL,7:00:00 AM,6:56:00 AM,-4,17,7:13:00 AM,168,151,131,932,9:24:00 AM,3,9:48:00 AM,9:27:00 AM,-21,0,0,,,,,,
1/3/15,DL,2315,CVG,ATL,7:10:00 AM,7:08:00 AM,-2,22,7:30:00 AM,102,103,71,373,8:41:00 AM,10,8:52:00 AM,8:51:00 AM,-1,0,0,,,,,,
1/3/15,DL,1502,CVG,TPA,7:20:00 AM,7:17:00 AM,-3,14,7:31:00 AM,141,125,107,773,9:18:00 AM,4,9:41:00 AM,9:22:00 AM,-19,0,0,,,,,,
1/3/15,MQ,3491,DFW,CVG,7:20:00 AM,8:14:00 AM,54,32,8:46:00 AM,128,150,109,812,1:35:00 AM,9,10:28:00 AM,11:44:00 AM,76,0,0,,22,0,54,0,0
1/3/15,DL,2647,ATL,CVG,7:25:00 AM,7:25:00 AM,0,18,7:43:00 AM,80,82,58,373,8:41:00 AM,6,8:45:00 AM,8:47:00 AM,2,0,0,,,,,,
1/3/15,F9,1290,CVG,FLL,7:25:00 AM,7:37:00 AM,12,10,7:47:00 AM,150,146,131,932,9:58:00 AM,5,9:55:00 AM,10:03:00 AM,8,0,0,,,,,,
1/3/15,DL,2359,CVG,RSW,7:31:00 AM,7:28:00 AM,-3,11,7:39:00 AM,153,133,117,879,9:36:00 AM,5,10:04:00 AM,9:41:00 AM,-23,0,0,,,,,,
1/3/15,OO,4557,MSP,CVG,7:45:00 AM,7:40:00 AM,-5,35,8:15:00 AM,125,133,89,596,1:44:00 AM,9,10:50:00 AM,10:53:00 AM,3,0,0,,,,,,
1/3/15,DL,1933,CVG,LAX,8:14:00 AM,8:19:00 AM,5,10,8:29:00 AM,306,317,251,1900,9:40:00 AM,56,10:20:00 AM,10:36:00 AM,16,0,0,,16,0,0,0,0
1/3/15,MQ,3429,CVG,DFW,8:20:00 AM,8:31:00 AM,11,18,8:49:00 AM,170,174,151,812,1:20:00 AM,5,10:10:00 AM,10:25:00 AM,15,0,0,,4,0,11,0,0
1/3/15,DL,1741,CVG,SLC,8:25:00 AM,11:41:00 AM,196,11,11:52:00 AM,245,222,208,1450,1:20:00 AM,3,10:30:00 AM,1:23:00 PM,173,0,0,,0,0,173,0,0
1/3/15,MQ,2969,CVG,ORD,8:30:00 AM,8:31:00 AM,1,23,8:54:00 AM,90,148,57,265,8:51:00 AM,68,9:00:00 AM,9:59:00 AM,59,0,0,,59,0,0,0,0
1/3/15,OO,4458,MKE,CVG,8:30:00 AM,8:26:00 AM,-4,34,9:00:00 AM,77,99,57,318,1:57:00 AM,8,10:47:00 AM,11:05:00 AM,18,0,0,,18,0,0,0,0
1/3/15,DL,1221,CVG,SEA,8:40:00 AM,8:38:00 AM,-2,14,8:52:00 AM,306,286,266,1965,1:18:00 AM,6,10:46:00 AM,10:24:00 AM,-22,0,0,,,,,,
1/3/15,EV,4357,CVG,IAH,8:54:00 AM,10:37:00 AM,103,13,10:50:00 AM,171,,,871,1:28:00 AM,12,10:45:00 AM,1:40:00 PM,,1,0,,,,,,
1/3/15,MQ,3128,ORD,CVG,8:55:00 AM,9:05:00 AM,10,49,9:54:00 AM,73,103,46,265,1:40:00 AM,8,11:08:00 AM,11:48:00 AM,40,0,0,,30,0,0,10,0
1/3/15,DL,2011,ATL,CVG,9:05:00 AM,9:02:00 AM,-3,15,9:17:00 AM,85,83,59,373,1:16:00 AM,9,10:30:00 AM,10:25:00 AM,-5,0,0,,,,,,
1/3/15,EV,5944,CVG,DEN,9:10:00 AM,9:03:00 AM,-7,14,9:17:00 AM,200,190,162,1069,9:59:00 AM,14,10:30:00 AM,10:13:00 AM,-17,0,0,,,,,,
1/3/15,DL,185,CVG,ATL,9:30:00 AM,9:34:00 AM,4,13,9:47:00 AM,100,99,72,373,1:59:00 AM,14,11:10:00 AM,11:13:00 AM,3,0,0,,,,,,
1/3/15,DL,1953,CVG,SAN,9:30:00 AM,9:30:00 AM,0,9,9:39:00 AM,280,257,244,1865,1:43:00 AM,4,11:10:00 AM,10:47:00 AM,-23,0,0,,,,,,
1/3/15,OO,4556,CVG,MSP,9:32:00 AM,9:31:00 AM,-1,12,9:43:00 AM,126,118,98,596,1:21:00 AM,8,10:38:00 AM,10:29:00 AM,-9,0,0,,,,,,
1/3/15,MQ,3150,MIA,CVG,9:34:00 AM,9:28:00 AM,-6,12,9:40:00 AM,163,179,138,948,1:58:00 AM,29,12:17:00 PM,12:27:00 PM,10,0,0,,,,,,
1/3/15,DL,1854,CVG,RSW,9:35:00 AM,9:31:00 AM,-4,12,9:43:00 AM,153,140,124,879,1:47:00 AM,4,12:08:00 PM,11:51:00 AM,-17,0,0,,,,,,
